missing,Date,FighterName,OpponentName,wager_A,wager_B,opener_A,opener_B,bet365_A,bet365_B,888sport_A,888sport_B,unibet_A,unibet_B,betway_A,betway_B,FighterOpener,Opponent,FighterResult,Decision,Rnd,Time,Event,OpponentID,FighterID,SDBL/A_Fighter,SDHL/A_Fighter,SDLL/A_Fighter,TSL_Fighter,TSA_Fighter,SSL_Fighter,SSA_Fighter,TSL-TSA_Fighter,KD_Fighter,%BODY_Fighter,%HEAD_Fighter,%LEG_Fighter,SCBL_Fighter,SCBA_Fighter,SCHL_Fighter,SCHA_Fighter,SCLL_Fighter,SCLA_Fighter,RV_Fighter,SR_Fighter,TDL_Fighter,TDA_Fighter,TDS_Fighter,TK ACC_Fighter,SGBL_Fighter,SGBA_Fighter,SGHL_Fighter,SGHA_Fighter,SGLL_Fighter,SGLA_Fighter,AD_Fighter,ADTB_Fighter,ADHG_Fighter,ADTM_Fighter,ADTS_Fighter,SM_Fighter,SDBL_Fighter,SDBA_Fighter,SDHL_Fighter,SDHA_Fighter,SDLL_Fighter,SDLA_Fighter,SDBL/A_Opponent,SDHL/A_Opponent,SDLL/A_Opponent,TSL_Opponent,TSA_Opponent,SSL_Opponent,SSA_Opponent,TSL-TSA_Opponent,KD_Opponent,%BODY_Opponent,%HEAD_Opponent,%LEG_Opponent,SCBL_Opponent,SCBA_Opponent,SCHL_Opponent,SCHA_Opponent,SCLL_Opponent,SCLA_Opponent,RV_Opponent,SR_Opponent,TDL_Opponent,TDA_Opponent,TDS_Opponent,TK ACC_Opponent,SGBL_Opponent,SGBA_Opponent,SGHL_Opponent,SGHA_Opponent,SGLL_Opponent,SGLA_Opponent,AD_Opponent,ADTB_Opponent,ADHG_Opponent,ADTM_Opponent,ADTS_Opponent,SM_Opponent,SDBL_Opponent,SDBA_Opponent,SDHL_Opponent,SDHA_Opponent,SDLL_Opponent,SDLA_Opponent
False,2017-11-04,mark godbeer,walt harris,59%,41%,+250,-300,+300,-400,-,-,-,-,+300,-400,0.27586206896551724,Walt Harris,W,DQ,1,4:29,UFC 217: Bisping vs. St-Pierre,3023815/walt-harris,2983500/mark-godbeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5,3/14,0/0,34.0,53.0,21.0,38.0,0.6415000000000001,0.0,0.57,0.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,17.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,14.0,0.0,0.0
False,2017-11-04,joe duffy,james vick,31%,69%,-154,+134,-170,+140,-,-,-,-,-188,+150,0.5865616251058011,James Vick,L,KO/TKO,2,4:59,UFC 217: Bisping vs. St-Pierre,2960682/james-vick,3011927/joe-duffy,6/13,9/41,9/10,26.0,67.0,25.0,66.0,0.3881,0.0,0.5,0.21,0.9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,9.0,41.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-11-04,paulo costa,johny hendricks,43%,57%,-205,+175,-400,+300,-,-,-230,+162,-333,+250,0.6489208633093525,Johny Hendricks,W,KO/TKO,2,1:23,UFC 217: Bisping vs. St-Pierre,2354130/johny-hendricks,4080826/paulo-costa,20/23,24/59,1/2,49.0,90.0,49.0,90.0,0.5444,1.0,0.88,0.4,0.5,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,24.0,59.0,1.0,2.0,2/2,10/30,15/20,27.0,54.0,27.0,54.0,0.5,0.0,1.0,0.31,0.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,30.0,15.0,20.0
False,2017-11-04,jorge masvidal,stephen thompson,59%,41%,+132,-152,+163,-188,-,-,+130,-180,+150,-188,0.4167769251124636,Stephen Thompson,L,Decision - Unanimous,3,5:00,UFC 217: Bisping vs. St-Pierre,2615077/stephen-thompson,2500857/jorge-masvidal,4/12,7/75,28/50,42.0,142.0,42.0,142.0,0.2958,0.0,0.38,0.11,0.56,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,75.0,28.0,50.0,17/34,49/116,4/5,70.0,156.0,70.0,156.0,0.4487,1.0,0.5,0.42,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,49.0,116.0,4.0,5.0
False,2017-11-04,rose namajunas,joanna jedrzejczyk,63%,37%,+315,-380,+500,-700,-,-,+325,-500,+450,-649,0.2333495381623724,Joanna Jedrzejczyk,W,KO/TKO,1,3:03,UFC 217: Bisping vs. St-Pierre,3106617/joanna-jedrzejczyk,3032973/rose-namajunas,0/0,7/21,1/2,18.0,37.0,15.0,34.0,0.4865,1.0,0.0,0.44,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,1.0,2.0,1/2,2/37,2/3,5.0,42.0,5.0,42.0,0.11900000000000001,0.0,0.5,0.05,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,37.0,2.0,3.0
False,2017-11-04,tj dillashaw,cody garbrandt,54%,46%,+135,-155,+180,-220,-,-,+140,-190,+150,-188,0.4117884537747275,Cody Garbrandt,W,KO/TKO,2,2:41,UFC 217: Bisping vs. St-Pierre,3163637/cody-garbrandt,2611719/tj-dillashaw,1/12,6/42,7/20,23.0,85.0,20.0,81.0,0.2706,2.0,0.08,0.24,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,42.0,7.0,20.0,2/5,15/44,0/1,19.0,54.0,18.0,53.0,0.3519,1.0,0.4,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,15.0,44.0,0.0,1.0
False,2017-11-04,georges st-pierre,michael bisping,38%,62%,-118,-102,-110,-110,-,-,-115,-115,-120,-105,0.5173641257162701,Michael Bisping,W,Submission,3,4:23,UFC 217: Bisping vs. St-Pierre,2335602/michael-bisping,2335659/georges-st-pierre,5/12,21/65,13/15,68.0,131.0,59.0,119.0,0.5191,1.0,0.42,0.45,0.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.75,0.0,0.0,19.0,26.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,12.0,21.0,65.0,13.0,15.0,1/6,18/90,6/8,49.0,128.0,27.0,106.0,0.38280000000000003,0.0,0.17,0.22,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,90.0,6.0,8.0
False,2017-11-11,karl roberson,darren stewart,50%,50%,-173,+148,-225,+188,-,-,-230,+165,-225,+175,0.6111332687596148,Darren Stewart,W,Submission,1,3:41,UFC Fight Night: Poirier vs. Pettis,4064854/darren-stewart,4236954/karl-roberson,2/2,3/7,0/0,21.0,29.0,17.0,23.0,0.7241,0.0,0.83,0.71,0.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0/3,1/7,3/8,6.0,20.0,6.0,20.0,0.3,0.0,0.0,0.33,0.38,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,8.0
False,2017-11-11,marcel fortuna,jake collier,44%,56%,-200,+170,-250,+200,-,-,-250,+180,-250,+200,0.6428571428571429,Jake Collier,L,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,2988175/jake-collier,3077911/marcel-fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/25,50/188,20/22,124.0,279.0,94.0,247.0,0.44439999999999996,0.0,0.73,0.28,0.91,1.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,50.0,188.0,20.0,22.0
False,2017-11-11,sean strickland,court mcgee,48%,52%,-210,+180,-333,+250,-,-,-250,+180,-300,+230,0.6547884187082406,Court McGee,W,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,2504639/court-mcgee,3093653/sean-strickland,1/7,64/227,0/0,109.0,288.0,78.0,254.0,0.3785,0.0,0.14,0.31,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333,3.0,3.0,1.0,1.0,0.0,0.0,12.0,17.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,64.0,227.0,0.0,0.0,15/42,16/175,28/38,104.0,309.0,62.0,260.0,0.33659999999999995,0.0,0.36,0.11,0.74,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,16.0,175.0,28.0,38.0
False,2017-11-11,nina nunes,angela hill,58%,42%,+165,-190,+140,-170,-,-,+150,-200,+150,-188,0.36546943919344677,Angela Hill,W,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,3115931/angela-hill,3024357/nina-nunes,23/35,73/214,39/44,146.0,312.0,143.0,309.0,0.4679,0.0,0.66,0.35,0.89,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,73.0,214.0,39.0,44.0,14/27,64/169,21/26,108.0,233.0,107.0,230.0,0.4635,0.0,0.58,0.39,0.81,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,64.0,169.0,21.0,26.0
False,2017-11-11,michel quinones,sage northcutt,60%,40%,+170,-200,+170,-200,-,-,+130,-180,+138,-175,0.35714285714285715,Sage Northcutt,L,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,3912106/sage-northcutt,3089904/michel-quinones,9/17,13/103,33/41,55.0,161.0,55.0,161.0,0.34159999999999996,0.0,0.53,0.13,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,13.0,103.0,33.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-11-11,viviane pereira,tatiana suarez,45%,55%,+190,-225,+240,-300,-,-,+215,-305,+230,-300,0.33248081841432225,Tatiana Suarez,L,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,4020435/tatiana-suarez,4064997/viviane-pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2,0/16,10/12,144.0,197.0,71.0,106.0,0.731,0.0,0.93,0.58,0.86,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.8,10.0,10.0,45.0,60.0,2.0,2.0,13.0,2.0,0.0,2.0,9.0,0.0,1.0,2.0,0.0,16.0,10.0,12.0
False,2017-11-11,marlon moraes,john dodson,48%,52%,+105,-125,+120,-143,-,-,-106,-125,+105,-143,0.4675324675324675,John Dodson,W,Decision - Split,3,5:00,UFC Fight Night: Poirier vs. Pettis,2609397/john-dodson,2553310/marlon-moraes,15/23,21/92,9/16,45.0,131.0,45.0,131.0,0.3435,0.0,0.65,0.23,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,23.0,21.0,92.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-11-11,clay guida,joe lauzon,50%,50%,+105,-125,-125,+100,-,-,-125,-106,-120,-105,0.4675324675324675,Joe Lauzon,W,KO/TKO,1,1:07,UFC Fight Night: Poirier vs. Pettis,2335676/joe-lauzon,2335674/clay-guida,0/0,3/7,3/3,31.0,48.0,24.0,40.0,0.6457999999999999,1.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,3.0,0/0,1/7,0/0,1.0,7.0,1.0,7.0,0.1429,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
False,2017-11-11,matthew lopez,raphael assuncao,63%,37%,+210,-250,+300,-400,-,-,+250,-360,+260,-350,0.31111111111111106,Raphael Assuncao,L,KO/TKO,3,1:50,UFC Fight Night: Poirier vs. Pettis,2354364/raphael-assuncao,3944372/matthew-lopez,12/19,16/68,6/6,36.0,95.0,34.0,93.0,0.3789,0.0,0.63,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,16.0,68.0,6.0,6.0,6/12,23/122,16/19,48.0,156.0,46.0,154.0,0.3077,1.0,0.5,0.2,0.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,23.0,122.0,16.0,19.0
False,2017-11-11,cezar ferreira,nate marquardt,38%,62%,-210,+180,-300,+240,-,-,-305,+215,-300,+225,0.6547884187082406,Nate Marquardt,W,Decision - Split,3,5:00,UFC Fight Night: Poirier vs. Pettis,2335475/nate-marquardt,2965138/cezar-ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/4,15/41,5/6,51.0,82.0,36.0,65.0,0.622,1.0,0.89,0.45,0.86,5.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,41.0,5.0,6.0
False,2017-11-11,andrei arlovski,junior albini,60%,40%,+185,-220,+250,-333,-,-,+215,-305,+220,-333,0.337909186906019,Junior Albini,W,Decision - Unanimous,3,5:00,UFC Fight Night: Poirier vs. Pettis,4001827/junior-albini,2354269/andrei-arlovski,20/26,48/151,13/13,106.0,217.0,92.0,203.0,0.4885,0.0,0.82,0.33,1.0,7.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,48.0,151.0,13.0,13.0,1/4,32/83,4/5,74.0,133.0,48.0,106.0,0.5564,0.0,0.6,0.4,0.88,5.0,6.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,32.0,83.0,4.0,5.0
False,2017-11-11,anthony pettis,dustin poirier,66%,34%,-125,+105,-110,-110,-,-,-125,-106,-110,-110,0.5324675324675325,Dustin Poirier,L,KO/TKO,3,2:08,UFC Fight Night: Poirier vs. Pettis,2506549/dustin-poirier,2504171/anthony-pettis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3,22/57,1/2,71.0,119.0,53.0,100.0,0.5966,0.0,0.83,0.51,0.5,1.0,1.0,7.0,9.0,0.0,0.0,0.0,0.5,5.0,6.0,3.0,0.83,2.0,2.0,18.0,26.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,22.0,57.0,1.0,2.0
False,2017-11-11,diego sanchez,matt brown,56%,44%,+225,-265,+300,-400,-,-,+275,-400,+260,-350,0.2976554536187564,Matt Brown,L,KO/TKO,1,3:44,UFC Fight Night: Poirier vs. Pettis,2335666/matt-brown,2335671/diego-sanchez,2/5,7/12,1/1,13.0,21.0,12.0,20.0,0.619,0.0,0.4,0.58,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,12.0,1.0,1.0,2/2,8/24,2/2,20.0,36.0,18.0,34.0,0.5556,1.0,1.0,0.47,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,24.0,2.0,2.0
False,2017-11-18,adam wieczorek,anthony hamilton,56%,44%,-155,+135,-175,+150,-,-,-180,+140,-163,+130,0.5882115462252725,Anthony Hamilton,W,Decision - Unanimous,3,5:00,UFC Fight Night: Werdum vs. Tybura,3058475/anthony-hamilton,3093741/adam-wieczorek,4/5,18/67,4/5,73.0,129.0,42.0,95.0,0.5659000000000001,0.0,0.94,0.31,0.8,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,18.0,67.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-11-18,eric shelton,jenel lausa,37%,63%,-350,+285,-400,+300,-,-,-400,+300,-400,+300,0.7496522948539639,Jenel Lausa,W,Decision - Unanimous,3,5:00,UFC Fight Night: Werdum vs. Tybura,4058117/jenel-lausa,3122041/eric-shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0/0,1/21,1/2,20.0,46.0,5.0,30.0,0.43479999999999996,0.0,0.0,0.14,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,1.0,0.5,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21.0,1.0,2.0
False,2017-11-18,nadia kassem,alex chambers,51%,49%,-150,+130,-188,+163,-,-,-180,+140,-188,+150,0.5798319327731092,Alex Chambers,W,Decision - Unanimous,3,5:00,UFC Fight Night: Werdum vs. Tybura,3034798/alex-chambers,4219673/nadia-kassem,8/16,18/54,10/13,134.0,204.0,52.0,105.0,0.6568999999999999,0.0,0.63,0.38,0.77,9.0,11.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,16.0,18.0,54.0,10.0,13.0,4/4,20/37,5/10,79.0,108.0,45.0,70.0,0.7315,0.0,0.91,0.6,0.58,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.57,4.0,4.0,8.0,8.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,20.0,37.0,5.0,10.0
False,2017-11-18,frank camacho,damien brown,51%,49%,-125,+105,-143,+120,-,-,-150,+120,-138,+110,0.5324675324675325,Damien Brown,W,Decision - Split,3,5:00,UFC Fight Night: Werdum vs. Tybura,3104468/damien-brown,3115841/frank-camacho,14/19,116/252,0/0,212.0,360.0,154.0,299.0,0.5889,0.0,0.77,0.5,0.0,3.0,3.0,20.0,24.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,19.0,116.0,252.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,2017-11-18,rashad coulter,tai tuivasa,55%,45%,+150,-175,+163,-188,-,-,+150,-190,+150,-188,0.3859649122807018,Tai Tuivasa,L,KO/TKO,1,4:35,UFC Fight Night: Werdum vs. Tybura,3722422/tai-tuivasa,3509230/rashad-coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3,9/19,3/3,22.0,36.0,22.0,36.0,0.6111,1.0,0.75,0.55,1.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,19.0,3.0,3.0
False,2017-11-18,will brooks,nik lentz,54%,46%,-350,+285,-450,+350,-,-,-670,+400,-549,+400,0.7496522948539639,Nik Lentz,L,Submission,2,2:05,UFC Fight Night: Werdum vs. Tybura,2504229/nik-lentz,3017946/will-brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/6,11/52,10/13,40.0,88.0,34.0,82.0,0.4545,0.0,0.78,0.26,0.8,3.0,3.0,4.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,11.0,52.0,10.0,13.0
False,2017-11-18,ashkan mokhtarian,ryan benoit,47%,53%,+195,-230,+240,-300,-,-,+200,-278,+210,-275,0.32721864154685176,Ryan Benoit,L,KO/TKO,3,2:38,UFC Fight Night: Werdum vs. Tybura,2992191/ryan-benoit,4198990/ashkan-mokhtarian,11/18,19/70,11/12,43.0,102.0,42.0,101.0,0.4216,0.0,0.61,0.28,0.92,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,19.0,70.0,11.0,12.0,4/6,35/80,1/1,47.0,95.0,45.0,93.0,0.4947,1.0,0.67,0.46,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,35.0,80.0,1.0,1.0
False,2017-11-18,shane young,alexander volkanovski,49%,51%,+420,-550,+500,-700,-,-,+450,-770,+450,-649,0.18518518518518517,Alexander Volkanovski,L,Decision - Unanimous,3,5:00,UFC Fight Night: Werdum vs. Tybura,3949584/alexander-volkanovski,3983481/shane-young,2/6,11/65,2/4,20.0,83.0,18.0,81.0,0.24100000000000002,0.0,0.5,0.16,0.5,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,11.0,65.0,2.0,4.0,6/7,14/42,20/22,79.0,128.0,68.0,114.0,0.6172,0.0,0.85,0.46,0.91,5.0,6.0,8.0,18.0,1.0,1.0,0.0,0.214,5.0,14.0,3.0,0.36,0.0,0.0,14.0,18.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,6.0,7.0,14.0,42.0,20.0,22.0
False,2017-11-18,daniel kelly,elias theodorou,65%,35%,+205,-240,+250,-333,-,-,+200,-278,+260,-350,0.3171641791044776,Elias Theodorou,L,Decision - Unanimous,3,5:00,UFC Fight Night: Werdum vs. Tybura,3096578/elias-theodorou,3147329/daniel-kelly,2/4,22/84,1/1,54.0,133.0,42.0,120.0,0.406,0.0,0.57,0.33,1.0,2.0,3.0,15.0,28.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,22.0,84.0,1.0,1.0,26/46,43/137,36/52,128.0,261.0,118.0,250.0,0.4904,0.0,0.61,0.34,0.69,7.0,8.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,46.0,43.0,137.0,36.0,52.0
False,2017-11-18,bojan velickovic,jake matthews,55%,45%,+140,-160,+125,-150,-,-,+110,-150,+120,-150,0.40372670807453415,Jake Matthews,L,Decision - Split,3,5:00,UFC Fight Night: Werdum vs. Tybura,3089915/jake-matthews,3077809/bojan-velickovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2,9/22,1/1,50.0,69.0,20.0,34.0,0.7245999999999999,0.0,0.5,0.58,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.091,4.0,11.0,1.0,0.36,0.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,9.0,22.0,1.0,1.0
False,2017-11-18,belal muhammad,tim means,45%,55%,+220,-260,+180,-220,-,-,+180,-250,+175,-225,0.3020134228187919,Tim Means,W,Decision - Split,3,5:00,UFC Fight Night: Werdum vs. Tybura,2500946/tim-means,3172112/belal-muhammad,10/16,72/199,6/6,90.0,224.0,88.0,221.0,0.4018,0.0,0.62,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,16.0,72.0,199.0,6.0,6.0,29/42,48/176,13/14,93.0,236.0,91.0,234.0,0.39409999999999995,0.0,0.69,0.28,0.93,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,48.0,176.0,13.0,14.0
